dataset,detector,image_id,image_path,missed_pedestrians,missed_cyclists,small_missed_vru,medium_missed_vru,large_missed_vru,total_safety_false_negatives,max_best_same_class_iou,max_best_wrong_class_iou,safety_critical_score,image_width,image_height,total_gt_in_image,total_predictions_in_image
waymo,retinanet,10335539493577748957_1372_870_1392_870_1508811448844825,data\processed\milestone_3\images\waymo\external\10335539493577748957_1372_870_1392_870_1508811448844825.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,10,0
waymo,retinanet,10335539493577748957_1372_870_1392_870_1508811449344893,data\processed\milestone_3\images\waymo\external\10335539493577748957_1372_870_1392_870_1508811449344893.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,11,2
waymo,retinanet,10335539493577748957_1372_870_1392_870_1508811449844972,data\processed\milestone_3\images\waymo\external\10335539493577748957_1372_870_1392_870_1508811449844972.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,12,1
waymo,retinanet,10335539493577748957_1372_870_1392_870_1508811450345063,data\processed\milestone_3\images\waymo\external\10335539493577748957_1372_870_1392_870_1508811450345063.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,12,1
waymo,retinanet,10335539493577748957_1372_870_1392_870_1508811450845190,data\processed\milestone_3\images\waymo\external\10335539493577748957_1372_870_1392_870_1508811450845190.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,12,2
waymo,retinanet,11660186733224028707_420_000_440_000_1541042907272599,data\processed\milestone_3\images\waymo\external\11660186733224028707_420_000_440_000_1541042907272599.png,2,0,2,0,0,2,0.0,0.00381,3.0,640,640,34,6
waymo,retinanet,11660186733224028707_420_000_440_000_1541042920372242,data\processed\milestone_3\images\waymo\external\11660186733224028707_420_000_440_000_1541042920372242.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,16,4
waymo,retinanet,11660186733224028707_420_000_440_000_1541042920872363,data\processed\milestone_3\images\waymo\external\11660186733224028707_420_000_440_000_1541042920872363.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,17,2
waymo,retinanet,11660186733224028707_420_000_440_000_1541042921372457,data\processed\milestone_3\images\waymo\external\11660186733224028707_420_000_440_000_1541042921372457.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,18,2
waymo,retinanet,11660186733224028707_420_000_440_000_1541042921872459,data\processed\milestone_3\images\waymo\external\11660186733224028707_420_000_440_000_1541042921872459.png,2,0,2,0,0,2,0.0,0.002097,3.0,640,640,18,4
waymo,retinanet,11660186733224028707_420_000_440_000_1541042924372453,data\processed\milestone_3\images\waymo\external\11660186733224028707_420_000_440_000_1541042924372453.png,2,0,2,0,0,2,0.0,0.004978,3.0,640,640,18,6
waymo,retinanet,11660186733224028707_420_000_440_000_1541042926872276,data\processed\milestone_3\images\waymo\external\11660186733224028707_420_000_440_000_1541042926872276.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,13,5
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937205899042,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937205899042.png,2,0,2,0,0,2,0.0,0.000722,3.0,640,640,41,11
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937206898986,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937206898986.png,2,0,2,0,0,2,0.0,0.001871,3.0,640,640,41,11
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937207399013,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937207399013.png,2,0,2,0,0,2,0.0,0.000206,3.0,640,640,41,14
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937207898989,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937207898989.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,40,13
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937208399015,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937208399015.png,2,0,2,0,0,2,0.0,0.002468,3.0,640,640,38,13
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937208899013,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937208899013.png,2,0,2,0,0,2,0.0,0.000681,3.0,640,640,39,14
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937211898457,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937211898457.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,34,8
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937212898542,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937212898542.png,2,0,2,0,0,2,0.283687,0.0,3.0,640,640,36,10
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937219898991,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937219898991.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,27,15
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937220398802,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937220398802.png,2,0,2,0,0,2,0.0,0.016035,3.0,640,640,26,12
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937220898674,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937220898674.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,26,9
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937221398660,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937221398660.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,25,9
waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937221898992,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937221898992.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,24,11
waymo,retinanet,13356997604177841771_3360_000_3380_000_1557267392087628,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267392087628.png,2,0,2,0,0,2,0.045066,0.0,3.0,640,640,35,20
waymo,retinanet,14107757919671295130_3546_370_3566_370_1511668659259378,data\processed\milestone_3\images\waymo\external\14107757919671295130_3546_370_3566_370_1511668659259378.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,17,0
waymo,retinanet,14107757919671295130_3546_370_3566_370_1511668659759443,data\processed\milestone_3\images\waymo\external\14107757919671295130_3546_370_3566_370_1511668659759443.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,19,0
waymo,retinanet,14107757919671295130_3546_370_3566_370_1511668660859805,data\processed\milestone_3\images\waymo\external\14107757919671295130_3546_370_3566_370_1511668660859805.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,18,1
waymo,retinanet,14107757919671295130_3546_370_3566_370_1511668661359830,data\processed\milestone_3\images\waymo\external\14107757919671295130_3546_370_3566_370_1511668661359830.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,17,0
waymo,retinanet,14107757919671295130_3546_370_3566_370_1511668661859935,data\processed\milestone_3\images\waymo\external\14107757919671295130_3546_370_3566_370_1511668661859935.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,19,1
waymo,retinanet,14107757919671295130_3546_370_3566_370_1511668662360090,data\processed\milestone_3\images\waymo\external\14107757919671295130_3546_370_3566_370_1511668662360090.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,20,1
waymo,retinanet,14300007604205869133_1160_000_1180_000_1544753136773763,data\processed\milestone_3\images\waymo\external\14300007604205869133_1160_000_1180_000_1544753136773763.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,30,6
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129113479025,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129113479025.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,24,4
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129113978982,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129113978982.png,2,0,2,0,0,2,0.0,0.012615,3.0,640,640,25,4
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129114479027,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129114479027.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,27,5
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129114979008,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129114979008.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,26,5
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129115479150,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129115479150.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,25,5
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129115979075,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129115979075.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,22,8
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129116479000,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129116479000.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,18,7
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129116978989,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129116978989.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,17,6
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129117479025,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129117479025.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,16,6
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129117979206,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129117979206.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,12,3
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129118479307,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129118479307.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,13,2
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129118979456,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129118979456.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,12,2
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129119479755,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129119479755.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,11,5
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129119979452,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129119979452.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,12,6
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129120478938,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129120478938.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,13,4
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129120978713,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129120978713.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,12,1
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129121478755,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129121478755.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,12,1
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129121978849,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129121978849.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,12,1
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129122478878,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129122478878.png,2,0,2,0,0,2,0.413196,0.0,3.0,640,640,12,2
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129122978903,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129122978903.png,2,0,2,0,0,2,0.0,0.836546,3.0,640,640,12,2
waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129124478679,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129124478679.png,2,0,2,0,0,2,0.390488,0.0,3.0,640,640,9,2
waymo,retinanet,4409585400955983988_3500_470_3520_470_1507165533993794,data\processed\milestone_3\images\waymo\external\4409585400955983988_3500_470_3520_470_1507165533993794.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,4,1
waymo,retinanet,4409585400955983988_3500_470_3520_470_1507165534497677,data\processed\milestone_3\images\waymo\external\4409585400955983988_3500_470_3520_470_1507165534497677.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,5,2
waymo,retinanet,4690718861228194910_1980_000_2000_000_1552693971749291,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693971749291.png,2,0,2,0,0,2,0.065275,0.0,3.0,640,640,6,6
waymo,retinanet,4690718861228194910_1980_000_2000_000_1552693972249331,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693972249331.png,2,0,2,0,0,2,0.0,0.004527,3.0,640,640,32,11
waymo,retinanet,4690718861228194910_1980_000_2000_000_1552693972749396,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693972749396.png,2,0,2,0,0,2,0.187768,0.03809,3.0,640,640,40,16
waymo,retinanet,4690718861228194910_1980_000_2000_000_1552693973249349,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693973249349.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,40,14
waymo,retinanet,4690718861228194910_1980_000_2000_000_1552693976249498,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693976249498.png,2,0,2,0,0,2,0.028441,0.0,3.0,640,640,38,13
waymo,retinanet,6324079979569135086_2372_300_2392_300_1506988301257952,data\processed\milestone_3\images\waymo\external\6324079979569135086_2372_300_2392_300_1506988301257952.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,27,18
waymo,retinanet,6324079979569135086_2372_300_2392_300_1506988309258013,data\processed\milestone_3\images\waymo\external\6324079979569135086_2372_300_2392_300_1506988309258013.png,2,0,2,0,0,2,0.0,0.605612,3.0,640,640,24,14
waymo,retinanet,9041488218266405018_6454_030_6474_030_1508979401222393,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979401222393.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,15,3
waymo,retinanet,9041488218266405018_6454_030_6474_030_1508979401721541,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979401721541.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,16,3
waymo,retinanet,9041488218266405018_6454_030_6474_030_1508979402320684,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979402320684.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,15,3
waymo,retinanet,9041488218266405018_6454_030_6474_030_1508979402820107,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979402820107.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,14,3
waymo,retinanet,9041488218266405018_6454_030_6474_030_1508979403319599,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979403319599.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,10,3
waymo,retinanet,9041488218266405018_6454_030_6474_030_1508979403819100,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979403819100.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,9,2
waymo,retinanet,9041488218266405018_6454_030_6474_030_1508979404318837,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979404318837.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,9,3
waymo,retinanet,9041488218266405018_6454_030_6474_030_1508979404818573,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979404818573.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,8,4
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516676272426,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516676272426.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,39,11
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516676772403,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516676772403.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,37,9
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516678272423,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516678272423.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,31,10
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516679772740,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516679772740.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,20,7
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516680272804,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516680272804.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,25,11
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516680772741,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516680772741.png,2,0,2,0,0,2,0.0,0.055982,3.0,640,640,23,6
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516681272611,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516681272611.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,13,7
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516681772503,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516681772503.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,23,5
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516682772615,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516682772615.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,31,7
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516683772644,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516683772644.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,31,6
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516684272735,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516684272735.png,2,0,2,0,0,2,0.458374,0.0,3.0,640,640,29,6
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516685272552,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516685272552.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,31,5
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516685772579,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516685772579.png,2,0,2,0,0,2,0.0,0.0,3.0,640,640,32,5
